index, Source Airport IDs, Destination Airport ID
9353,1382,1335
9354,1382,1229
9355,1382,478
9356,1382,1824
9357,1382,3576
9358,1382,1606
9359,1382,1359
9360,1382,1353
9361,1382,893
9362,1382,3858
9363,1382,346
9364,1382,1561
9365,1382,4059
9366,1382,1354
9367,1382,521
9368,1382,999
9369,1382,280
9370,1382,1094
9371,1382,2279
9372,1382,4161
9373,1382,1418
9374,1382,347
9375,1382,3830
9376,1382,644
9377,1382,1657
9378,1382,246
9379,1382,3364
9380,1382,3752
9381,1382,3570
9382,1382,886
9383,1382,1587
9384,1382,1871
9385,1382,1274
9386,1382,1760
9387,1382,3406
9388,1382,1072
9389,1382,3953
9390,1382,1415
9391,1382,1063
9392,1382,2082
9393,1382,2650
9394,1382,3577
9395,1382,3469
9396,1382,3205
9397,1382,3316
9398,1382,3536
9399,1382,1194
9400,1382,350
9401,1382,666
9402,1382,2985
9403,1382,2899
9404,1382,3973
9405,1382,1273
9406,1382,1590
9407,1382,918
9408,1382,1526
9409,1382,287
9410,1382,351
9411,1382,1551
9412,1382,1250
9413,1382,1613
9414,1382,1246
9415,1382,1550
9416,1382,679
9417,1382,3376
9418,1382,146
9419,1382,193
9420,1382,1208
9421,1382,1678
9422,1330,580
9423,1330,1382
9424,1330,1386
9425,3275,3304
9426,3578,3682
9427,4015,3682
9428,3806,3682
9429,4043,3682
9430,3393,3370
9431,3393,4097
9432,4162,1382
9433,4162,1094
9434,3486,3682
9435,3876,3682
9436,1322,1382
9437,1322,1353
9438,1322,1354
9439,1322,1386
9440,3759,3682
9441,1074,1382
9442,1074,1273
9443,3931,3885
9444,245,1382
9445,609,1382
9446,4285,3682
9447,4255,3682
9448,1852,3682
9449,3488,3682
9450,3488,1382
9451,2545,2531
9452,488,535
9453,488,534
9454,488,499
9455,488,1386
9456,1800,3682
9457,3950,3682
9458,3502,3682
9459,1177,580
9460,3627,3682
9461,3520,3682
9462,3093,1382
9463,3751,3682
9464,3670,3682
9465,3739,3682
9466,1084,1382
9467,897,1382
9468,897,891
9469,2064,580
9470,2064,2176
9471,11051,580
9472,11051,2194
9473,1408,503
9474,338,503
9475,3729,3682
9476,3645,3682
9477,3645,1382
9478,3645,340
9479,3645,507
9480,3645,3861
9481,599,3682
9482,599,1382
9483,599,3797
9484,599,503
9485,345,3682
9486,345,1382
9487,345,1418
9488,2188,1382
9489,915,912
9490,1187,580
9491,1350,1321
9492,7669,3682
9493,535,1382
9494,535,488
9495,1265,552
9496,1265,495
9497,3559,3682
9498,6358,3376
9499,3964,1382
9500,4018,3682
9501,3730,3682
9502,3494,3682
9503,3494,1382
9504,552,1382
9505,552,1265
9506,552,1415
9507,3875,3682
9508,3988,1382
9509,3988,2816
9510,5738,3682
9511,1555,3682
9512,1555,1264
9513,1555,1382
9514,1555,503
9515,1555,1335
9516,1555,1359
9517,1555,1353
9518,1555,1354
9519,1555,1435
9520,1555,1273
9521,2878,2774
9522,2878,1386
9523,2878,2881
9524,2878,1762
9525,1020,1382
9526,3533,3682
9527,1563,1382
9528,1563,503
9529,1563,1335
9530,1059,1382
9531,4089,3682
9532,340,3682
9533,340,1382
9534,340,3645
9535,340,3797
9536,1323,1353
9537,1323,1354
9538,3437,3682
9539,4041,3682
9540,1804,3682
9541,2560,1382
9542,2560,2545
9543,534,488
9544,3472,3682
9545,1528,1382
9546,687,1382
9547,687,1335
9548,4038,3682
9549,3653,3682
9550,3775,3682
9551,3685,3682
9552,2564,1382
9553,4008,3682
9554,4034,3682
9555,4273,3682
9556,1767,3682
9557,1665,1280
9558,1665,1382
9559,2922,1382
9560,2673,580
9561,912,4059
9562,352,1382
9563,342,1382
9564,342,1273
9565,3199,1382
9566,3199,3035
9567,1909,1382
9568,421,1382
9569,3077,1382
9570,3179,3885
9571,2359,1382
9572,3728,3484
9573,3589,3682
9574,1005,907
9575,1005,4059
9576,4113,3682
9577,3714,3682
9578,3714,1382
9579,3550,3682
9580,3550,1382
9581,3930,1382
9582,3457,3682
9583,3845,3682
9584,3585,3682
9585,1701,1382
9586,1701,1353
9587,428,438
9588,3580,3682
9589,3712,3682
9590,2072,1382
9591,499,488
9592,3797,3682
9593,3797,1218
9594,3797,302
9595,3797,1382
9596,3797,599
9597,3797,340
9598,3797,507
9599,3797,1229
9600,3797,3861
9601,3797,1354
9602,3797,1897
9603,4119,1382
9604,813,1382
9605,1180,1177
9606,2939,1382
9607,3174,3885
9608,1165,1120
9609,1165,1187
9610,3992,1382
9611,3382,3370
9612,438,421
9613,3304,580
9614,3304,1382
9615,3304,3275
9616,2176,580
9617,2176,2064
9618,951,1382
9619,3877,3682
9620,3484,3682
9621,3484,1382
9622,3484,3858
9623,3484,3456
9624,3484,4075
9625,970,1382
9626,1197,1382
9627,503,580
9628,503,299
9629,503,1403
9630,503,1278
9631,503,1408
9632,503,338
9633,503,599
9634,503,1555
9635,503,1563
9636,503,1529
9637,503,1418
9638,503,1386
9639,503,591
9640,2948,1382
9641,4017,3682
9642,3493,3682
9643,298,1382
9644,3697,3682
9645,309,1324
9646,309,1321
9647,507,3682
9648,507,3448
9649,507,1382
9650,507,3645
9651,507,3797
9652,507,3858
9653,507,3577
9654,1270,495
9655,1399,1353
9656,1399,1354
9657,2789,1382
9658,1529,1382
9659,1529,503
9660,1529,1386
9661,1881,3682
9662,1638,1382
9663,3660,3682
9664,4033,3382
9665,1569,1382
9666,1016,907
9667,1016,4059
9668,273,1382
9669,3115,3885
9670,6493,1268
9671,6493,495
9672,907,580
9673,907,1005
9674,907,1016
9675,907,4059
9676,629,1382
9677,906,1005
9678,4097,3393
9679,1335,1324
9680,1335,580
9681,1335,469
9682,1335,1321
9683,1335,1538
9684,1335,302
9685,1335,1382
9686,1335,1555
9687,1335,1563
9688,1335,687
9689,1335,1606
9690,1335,1524
9691,1335,1354
9692,1335,1386
9693,1335,1268
9694,1335,1587
9695,1335,1273
9696,1335,1551
9697,1335,1613
9698,1229,3682
9699,1229,1382
9700,1229,3797
9701,1229,1386
9702,478,3682
9703,478,1382
9704,478,1418
9705,2551,2564
9706,1780,3682
9707,3458,3682
9708,3878,3682
9709,2194,11051
9710,3542,3682
9711,3747,3682
9712,3473,3682
9713,1824,3682
9714,1824,1382
9715,4115,3682
9716,3576,3682
9717,3576,1382
9718,3576,1897
9719,3717,3682
9720,1606,1382
9721,1606,1335
9722,1606,1386
9723,1606,1273
9724,3671,3682
9725,-1,1386
9726,4072,3682
9727,3732,3682
9728,2397,2276
9729,3782,3682
9730,1359,1382
9731,1359,1555
9732,1359,1386
9733,1353,1324
9734,1353,210
9735,1353,580
9736,1353,3941
9737,1353,1403
9738,1353,1321
9739,1353,1280
9740,1353,1264
9741,1353,1382
9742,1353,1322
9743,1353,1555
9744,1353,1323
9745,1353,1701
9746,1353,1399
9747,1353,1524
9748,1353,1418
9749,1353,1386
9750,1353,1587
9751,1353,1075
9752,1353,1415
9753,1353,2985
9754,1353,1590
9755,1353,287
9756,1353,351
9757,1353,1551
9758,893,1382
9759,893,916
9760,893,917
9761,3459,3682
9762,3858,3682
9763,3858,1382
9764,3858,3484
9765,3858,507
9766,3858,3861
9767,3858,3577
9768,3858,3469
9769,3861,3682
9770,3861,3645
9771,3861,3797
9772,3861,3858
9773,1825,3682
9774,346,3682
9775,346,1382
9776,2816,3988
9777,1524,1335
9778,1524,1353
9779,1524,1418
9780,3515,3682
9781,1561,1382
9782,1953,3682
9783,4059,1382
9784,4059,915
9785,4059,1005
9786,4059,1165
9787,4059,1016
9788,4059,907
9789,4059,906
9790,8826,4144
9791,1354,1324
9792,1354,580
9793,1354,1321
9794,1354,1382
9795,1354,1322
9796,1354,1555
9797,1354,1323
9798,1354,3797
9799,1354,1399
9800,1354,1335
9801,1354,1418
9802,1354,1386
9803,1354,495
9804,1354,1435
9805,1354,1590
9806,1354,1551
9807,521,1382
9808,999,1382
9809,280,1382
9810,280,246
9811,1094,1382
9812,1094,4162
9813,2279,1382
9814,2279,2244
9815,4161,1382
9816,1418,1324
9817,1418,580
9818,1418,1321
9819,1418,1264
9820,1418,302
9821,1418,1382
9822,1418,345
9823,1418,503
9824,1418,478
9825,1418,1353
9826,1418,1524
9827,1418,1354
9828,1418,1386
9829,1418,495
9830,347,1382
9831,4386,3682
9832,3863,3682
9833,3454,3682
9834,3830,3682
9835,3830,1382
9836,3611,3682
9837,1386,1324
9838,1386,1403
9839,1386,1321
9840,1386,1280
9841,1386,1264
9842,1386,2774
9843,1386,1330
9844,1386,1322
9845,1386,488
9846,1386,2878
9847,1386,503
9848,1386,1529
9849,1386,1335
9850,1386,1229
9851,1386,1606
9852,1386,-1
9853,1386,1359
9854,1386,1353
9855,1386,1354
9856,1386,1418
9857,1386,3998
9858,1386,2881
9859,1386,1274
9860,1386,916
9861,1386,495
9862,1386,1435
9863,1386,1438
9864,1386,1273
9865,644,1382
9866,1657,1382
9867,246,1382
9868,246,280
9869,1897,3797
9870,1897,3576
9871,1897,2881
9872,3722,3682
9873,3720,3682
9874,3364,1382
9875,275,260
9876,3633,3682
9877,3752,3682
9878,3752,1382
9879,3462,3682
9880,4046,3682
9881,1268,6493
9882,1268,1335
9883,3570,3682
9884,3570,1382
9885,3998,1386
9886,886,1382
9887,3564,3682
9888,4075,3484
9889,1587,1382
9890,1587,1335
9891,1587,1353
9892,2881,2878
9893,2881,1386
9894,2881,1897
9895,2881,1762
9896,1871,3682
9897,1871,1382
9898,1274,1382
9899,1274,1386
9900,1760,1382
9901,1760,1762
9902,3641,3682
9903,3406,1382
9904,1836,3682
9905,1075,1353
9906,1075,1273
9907,1072,1382
9908,3626,3682
9909,3035,3199
9910,3608,3682
9911,3953,1382
9912,1415,1382
9913,1415,552
9914,1415,1353
9915,1415,495
9916,4016,3682
9917,1063,1059
9918,3622,3682
9919,2256,2279
9920,3793,3682
9921,591,503
9922,2082,1382
9923,916,893
9924,916,1386
9925,3731,3682
9926,3621,3682
9927,3613,3682
9928,4359,3682
9929,2650,1382
9930,4014,3682
9931,1762,1382
9932,1762,2881
9933,3577,3682
9934,3577,1382
9935,3577,3728
9936,3577,507
9937,3469,3682
9938,3469,1382
9939,3469,3728
9940,4348,3682
9941,3205,1382
9942,4144,3370
9943,4144,8826
9944,3609,3682
9945,3316,1382
9946,1840,3682
9947,1885,3682
9948,2890,3682
9949,3536,3682
9950,3536,1382
9951,2893,2878
9952,3817,3682
9953,3867,3682
9954,1194,1382
9955,495,1403
9956,495,1265
9957,495,1270
9958,495,6493
9959,495,1354
9960,495,1418
9961,495,1386
9962,495,1415
9963,4067,3682
9964,891,897
9965,3678,3682
9966,4092,2551
9967,350,3682
9968,350,1382
9969,2883,3682
9970,666,1382
9971,2985,1382
9972,2985,1353
9973,1253,1273
9974,1435,580
9975,1435,1555
9976,1435,1354
9977,1435,1386
9978,1435,1273
9979,2899,1382
9980,3745,3682
9981,3973,1382
9982,3698,3682
9983,1438,1386
9984,1273,1324
9985,1273,580
9986,1273,3941
9987,1273,1382
9988,1273,1074
9989,1273,1555
9990,1273,342
9991,1273,1335
9992,1273,1606
9993,1273,1386
9994,1273,1075
9995,1273,1253
9996,1273,1435
9997,1273,1551
9998,1590,1382
9999,1590,1353
10000,1590,1354
10001,918,1382
10002,3646,3682
10003,2276,580
10004,2276,2397
10005,4116,3682
10006,1526,1382
10007,3855,3682
10008,287,1382
10009,287,1353
10010,3636,3682
10011,351,1382
10012,351,1353
10013,3676,3682
10014,2688,2673
10015,1551,1382
10016,1551,1335
10017,1551,1353
10018,1551,1354
10019,1551,1273
10020,1250,1382
10021,1613,1382
10022,1613,1335
10023,1246,1382
10024,5776,3682
10025,3873,3682
10026,1550,1382
10027,679,1382
10028,3376,3370
10029,3376,1382
10030,3376,6358
10031,4356,3682
10032,146,3682
10033,146,1382
10034,193,3682
10035,193,1382
10036,1208,1382
10037,1678,1382
10038,917,893
10039,220,210
10040,220,1382
10041,220,1701
10042,220,1335
10043,220,1353
10044,220,231
10045,220,1386
10046,253,210
10047,1212,210
10048,1212,231
10049,210,220
10050,210,253
10051,210,1212
10052,210,2170
10053,210,234
10054,210,1218
10055,210,2177
10056,210,209
10057,210,1044
10058,210,5552
10059,210,1264
10060,210,302
10061,210,235
10062,210,1128
10063,210,1382
10064,210,1074
10065,210,221
10066,210,211
10067,210,1084
10068,210,2188
10069,210,-1
10070,210,5555
10071,210,1320
10072,210,1555
10073,210,340
10074,210,237
10075,210,1665
10076,210,238
10077,210,224
10078,210,239
10079,210,1701
10080,210,507
10081,210,1399
10082,210,1638
10083,210,1335
10084,210,1229
10085,210,1353
10086,210,233
10087,210,1524
10088,210,-1
10089,210,1354
10090,210,280
10091,210,243
10092,210,231
10093,210,1386
10094,210,246
10095,210,3364
10096,210,3998
10097,210,6492
10098,210,2985
10099,210,222
10100,210,240
10101,210,225
10102,210,1157
10103,210,230
10104,210,1273
10105,210,287
10106,210,1613
10107,210,146
10108,2170,210
10109,234,210
10110,234,5554
10111,234,221
10112,234,239
10113,234,243
10114,234,231
10115,1218,210
10116,1218,231
10117,2177,210
10118,209,210
10119,209,1335
10120,209,1353
10121,209,1386
10122,1044,210
10123,5552,210
10124,5552,1335
10125,5552,1353
10126,5552,1386
10127,5554,234
10128,1264,210
10129,302,210
10130,235,210
10131,235,1335
10132,235,1386
10133,1128,210
10134,5553,231
10135,1382,220
10136,1382,210
10137,1382,221
10138,1382,231
10139,-1,1353
10140,1074,210
10141,1074,231
10142,221,210
10143,221,234
10144,221,1382
10145,221,237
10146,221,238
10147,221,1701
10148,221,1335
10149,221,-1
10150,221,1353
10151,221,1354
10152,221,231
10153,221,1386
10154,211,243
10155,211,216
10156,1084,210
10157,2188,210
10158,-1,210
10159,236,243
10160,236,216
10161,5555,210
10162,1320,210
10163,1555,210
10164,340,210
10165,237,210
10166,237,221
10167,237,231
10168,237,216
10169,1665,210
10170,238,210
10171,238,221
10172,238,224
10173,238,244
10174,238,231
10175,224,210
10176,224,238
10177,244,238
10178,244,243
10179,239,210
10180,239,216
10181,1701,220
10182,1701,210
10183,1701,221
10184,1701,231
10185,507,210
10186,1399,210
10187,1399,231
10188,1638,210
10189,1335,220
10190,1335,210
10191,1335,209
10192,1335,5552
10193,1335,235
10194,1335,221
10195,1335,231
10196,1335,6492
10197,1335,230
10198,1229,210
10199,-1,221
10200,1353,220
10201,1353,210
10202,1353,209
10203,1353,5552
10204,1353,-1
10205,1353,221
10206,1353,231
10207,1353,6492
10208,1353,230
10209,233,210
10210,233,225
10211,1524,210
10212,-1,210
10213,1354,210
10214,1354,221
10215,280,210
10216,243,210
10217,243,234
10218,243,236
10219,243,244
10220,243,231
10221,231,220
10222,231,1212
10223,231,210
10224,231,234
10225,231,1218
10226,231,5553
10227,231,1382
10228,231,1074
10229,231,221
10230,231,237
10231,231,238
10232,231,1701
10233,231,1399
10234,231,1335
10235,231,1353
10236,231,243
10237,231,1386
10238,231,1273
10239,1386,220
10240,1386,210
10241,1386,209
10242,1386,5552
10243,1386,235
10244,1386,221
10245,1386,231
10246,1386,6492
10247,1386,230
10248,246,210
10249,3364,210
10250,3998,210
10251,6492,210
10252,6492,1335
10253,6492,1353
10254,6492,1386
10255,2985,210
10256,222,210
10257,240,210
10258,225,210
10259,1157,210
10260,230,210
10261,230,1335
10262,230,1353
10263,230,1386
10264,1273,210
10265,1273,231
10266,216,210
10267,216,236
10268,216,237
10269,216,239
10270,287,210
10271,1613,210
10272,146,210
10273,1107,2997
10274,1107,3093
10275,3079,2997
10276,3079,3012
10277,3130,3136
10278,3039,3043
10279,3039,3050
10280,2994,2997
10281,2994,3093
10282,2994,-1
10283,2994,2176
10284,3081,3093
10285,2179,2997
10286,2179,3093
10287,2057,2179
10288,3042,2997
10289,3042,3093
10290,3042,3146
10291,3001,3093
10292,3002,2997
10293,3002,3093
10294,469,3093
10295,3885,2997
10296,3885,3093
10297,3885,3316
10298,3131,2997
10299,3131,3043
10300,3131,3136
10301,3131,3093
10302,3131,340
10303,3131,3007
10304,3131,-1
10305,3131,3143
10306,3131,3144
10307,3131,3153
10308,2997,1107
10309,2997,3079
10310,2997,2994
10311,2997,2179
10312,2997,3042
10313,2997,3002
10314,2997,3885
10315,2997,3131
10316,2997,1128
10317,2997,3043
10318,2997,3135
10319,2997,3024
10320,2997,3136
10321,2997,3093
10322,2997,2188
10323,2997,3494
10324,2997,340
10325,2997,3007
10326,2997,3094
10327,2997,-1
10328,2997,3008
10329,2997,1701
10330,2997,3080
10331,2997,3143
10332,2997,2996
10333,2997,3098
10334,2997,3097
10335,2997,2072
10336,2997,3010
10337,2997,813
10338,2997,507
10339,2997,3105
10340,2997,3144
10341,2997,2194
10342,2997,893
10343,2997,346
10344,2997,3015
10345,2997,3019
10346,2997,3020
10347,2997,2082
10348,2997,3153
10349,2997,3023
10350,2997,3084
10351,2997,1678
10352,1128,2997
10353,3137,3135
10354,3137,3136
10355,3137,2188
10356,3137,2072
10357,3137,2082
10358,3137,2191
10359,3043,3039
10360,3043,3131
10361,3043,2997
10362,3043,3076
10363,3043,3093
10364,3043,3057
10365,3043,6174
10366,3043,6173
10367,3043,-1
10368,3043,3050
10369,3043,3038
10370,3043,3040
10371,3043,3055
10372,3043,3146
10373,3043,3125
10374,3043,3144
10375,3043,3239
10376,3043,6172
10377,3043,3316
10378,1382,3093
10379,3135,2997
10380,3135,3137
10381,3024,2997
10382,3024,3093
10383,3024,3144
10384,3136,3130
10385,3136,3131
10386,3136,2997
10387,3136,3137
10388,3136,3093
10389,3136,3144
10390,3136,2191
10391,3136,3153
10392,3076,3043
10393,3076,3093
10394,3092,3093
10395,3092,3105
10396,3093,1107
10397,3093,2994
10398,3093,3081
10399,3093,2057
10400,3093,3042
10401,3093,3001
10402,3093,3002
10403,3093,469
10404,3093,3885
10405,3093,3131
10406,3093,2997
10407,3093,3043
10408,3093,1382
10409,3093,3024
10410,3093,3136
10411,3093,3076
10412,3093,3092
10413,3093,6760
10414,3093,2064
10415,3093,2188
10416,3093,340
10417,3093,6173
10418,3093,3077
10419,3093,-1
10420,3093,3930
10421,3093,3008
10422,3093,1701
10423,3093,3040
10424,3093,3089
10425,3093,3080
10426,3093,3100
10427,3093,3104
10428,3093,3063
10429,3093,2996
10430,3093,3098
10431,3093,3097
10432,3093,2072
10433,3093,3797
10434,3093,3009
10435,3093,2050
10436,3093,3101
10437,3093,3125
10438,3093,3085
10439,3093,507
10440,3093,3105
10441,3093,3103
10442,3093,3144
10443,3093,2194
10444,3093,3339
10445,3093,893
10446,3093,346
10447,3093,3015
10448,3093,2279
10449,3093,3830
10450,3093,3061
10451,3093,3017
10452,3093,3406
10453,3093,2082
10454,3093,3316
10455,3093,3022
10456,3093,3112
10457,3093,3361
10458,3093,3023
10459,3093,1613
10460,3093,3084
10461,3093,3066
10462,3093,1678
10463,6760,3093
10464,3057,3043
10465,3057,6174
10466,2064,3093
10467,6174,3043
10468,6174,3057
10469,2188,2997
10470,2188,3137
10471,2188,3093
10472,2188,3007
10473,3494,2997
10474,340,3131
10475,340,2997
10476,340,3093
10477,340,3144
10478,340,3017
10479,6173,3043
10480,6173,3093
10481,6173,3050
10482,6173,3055
10483,3007,3131
10484,3007,2997
10485,3007,2188
10486,3007,2176
10487,3007,3144
10488,3007,3017
10489,3094,2997
10490,3012,3084
10491,3077,3093
10492,3077,3930
10493,3077,3992
10494,3077,3469
10495,3077,3316
10496,-1,2994
10497,-1,3131
10498,-1,2997
10499,-1,3043
10500,-1,3093
10501,-1,2072
10502,-1,3144
10503,-1,2194
10504,-1,3017
10505,-1,2191
10506,-1,3151
10507,-1,3134
10508,-1,3066
10509,3930,3093
10510,3930,3077
10511,3930,3469
10512,3930,3316
10513,3008,2997
10514,3008,3093
10515,3050,3039
10516,3050,3043
10517,3050,6173
10518,3050,3055
10519,1701,2997
10520,1701,3093
10521,3038,3043
10522,3040,3043
10523,3040,3093
10524,3089,3093
10525,3080,2997
10526,3080,3093
10527,3143,3131
10528,3143,2997
10529,3100,3093
10530,3100,3104
10531,3100,3112
10532,3104,3093
10533,3104,3100
10534,3104,3112
10535,3142,3144
10536,3063,3093
10537,3055,3043
10538,3055,6173
10539,3055,3050
10540,2996,2997
10541,2996,3093
10542,3146,3043
10543,3146,3093
10544,3146,3144
10545,3098,2997
10546,3098,3093
10547,3097,2997
10548,3097,3093
10549,2072,2997
10550,2072,3137
10551,2072,3093
10552,2072,-1
10553,3797,3093
10554,3797,507
10555,3010,2997
10556,3009,3093
10557,813,2997
10558,2050,3093
10559,3992,3077
10560,3101,3093
10561,3125,3043
10562,3125,3093
10563,3125,3084
10564,3304,3316
10565,3085,3093
10566,2176,2994
10567,2176,3007
10568,3484,2279
10569,507,2997
10570,507,3093
10571,507,3797
10572,3105,2997
10573,3105,3092
10574,3105,3093
10575,3103,3093
10576,3144,3131
10577,3144,2997
10578,3144,3043
10579,3144,3024
10580,3144,3136
10581,3144,3093
10582,3144,340
10583,3144,3007
10584,3144,-1
10585,3144,3142
10586,3144,3146
10587,3144,2194
10588,3144,893
10589,3144,2191
10590,3144,3316
10591,3144,3153
10592,2194,2997
10593,2194,3093
10594,2194,-1
10595,2194,3144
10596,3339,3093
10597,3339,3361
10598,3156,3153
10599,893,3131
10600,893,2997
10601,893,3093
10602,346,2997
10603,346,3093
10604,3015,2997
10605,3015,3020
10606,2279,3093
10607,2279,3484
10608,2279,3316
10609,3830,3093
10610,3061,3093
10611,3017,3093
10612,3017,3007
10613,3017,-1
10614,3406,3093
10615,3019,2997
10616,3239,3043
10617,3020,3093
10618,3020,3066
10619,2082,2997
10620,2082,3137
10621,2082,3093
10622,2082,3153
10623,3469,3077
10624,3469,3930
10625,2191,3137
10626,2191,3136
10627,2191,-1
10628,2191,3144
10629,2191,3153
10630,6172,3043
10631,3316,3885
10632,3316,3043
10633,3316,3093
10634,3316,3077
10635,3316,3930
10636,3316,3304
10637,3316,3144
10638,3316,2279
10639,3022,3093
10640,3112,3093
10641,3112,3100
10642,3112,3104
10643,3361,3093
10644,3361,3339
10645,3151,-1
10646,3153,3131
10647,3153,2997
10648,3153,3136
10649,3153,3144
10650,3153,3156
10651,3153,2082
10652,3153,2191
10653,3023,2997
10654,3023,3093
10655,3134,-1
10656,1613,3093
10657,3084,3079
10658,3084,2997
10659,3084,3093
10660,3084,3125
10661,3066,2997
10662,3066,3093
10663,3066,-1
10664,1678,2997
10665,1678,3093
10666,3296,3304
10667,3896,3304
10668,3269,3370
10669,3269,3275
10670,3269,3386
10671,3269,3077
10672,3269,3303
10673,3269,3298
10674,3269,3263
10675,3269,3304
10676,3269,3266
10677,3269,3308
10678,3269,4141
10679,3269,3316
10680,3269,3374
10681,3269,2276
10682,3269,3271
10683,3131,3304
10684,3919,3304
10685,3294,3304
10686,3262,3263
10687,3262,3304
10688,3272,3304
10689,3370,3269
10690,3370,3304
10691,3043,3304
10692,3275,3269
10693,3275,3304
10694,3931,3304
10695,3136,3304
10696,3157,3304
10697,3940,3304
10698,3199,3304
10699,3181,3304
10700,3386,3269
10701,3077,3269
10702,3077,3304
10703,3179,3304
10704,3303,3269
10705,3303,3298
10706,3303,3263
10707,3303,3304
10708,3303,3266
10709,3303,3308
10710,3303,3267
10711,3303,3271
10712,3898,3304
10713,3298,3269
10714,3298,3303
10715,3298,3263
10716,3298,3304
10717,3298,3316
10718,3174,3304
10719,3263,3269
10720,3263,3262
10721,3263,3303
10722,3263,3298
10723,3263,3304
10724,3263,3305
10725,3263,3266
10726,3263,3308
10727,3263,3267
10728,3263,3316
10729,2430,3304
10730,3382,3304
10731,3304,3296
10732,3304,3896
10733,3304,3269
10734,3304,3131
10735,3304,3919
10736,3304,3294
10737,3304,3262
10738,3304,3272
10739,3304,3370
10740,3304,3043
10741,3304,3275
10742,3304,3931
10743,3304,3136
10744,3304,3157
10745,3304,3940
10746,3304,3199
10747,3304,3181
10748,3304,3077
10749,3304,3179
10750,3304,3303
10751,3304,3898
10752,3304,3298
10753,3304,3174
10754,3304,3263
10755,3304,2430
10756,3304,3382
10757,3304,3372
10758,3304,3270
10759,3304,3305
10760,3304,8401
10761,3304,3144
10762,3304,3121
10763,3304,3266
10764,3304,3373
10765,3304,8807
10766,3304,3308
10767,3304,3273
10768,3304,3289
10769,3304,3034
10770,3304,3035
10771,3304,3239
10772,3304,3267
10773,3304,4141
10774,3304,3205
10775,3304,3316
10776,3304,3929
10777,3304,3901
10778,3304,3928
10779,3304,3374
10780,3304,3307
10781,3304,3152
10782,3304,3271
10783,3304,3240
10784,3304,4000
10785,3304,3120
10786,3372,3304
10787,3270,3304
10788,3305,3263
10789,3305,3304
10790,3305,3308
10791,3305,3316
10792,8401,3304
10793,3144,3304
10794,3121,3304
10795,3266,3269
10796,3266,3303
10797,3266,3263
10798,3266,3304
10799,3266,3308
10800,3266,3316
10801,3266,3307
10802,3373,3304
10803,8807,3304
10804,3308,3269
10805,3308,3303
10806,3308,3263
10807,3308,3304
10808,3308,3305
10809,3308,3266
10810,3308,3316
10811,3273,3304
10812,3289,3304
10813,3034,3304
10814,3035,3304
10815,3239,3304
10816,3267,3303
10817,3267,3263
10818,3267,3304
10819,4141,3269
10820,4141,3304
10821,3205,3304
10822,3316,3269
10823,3316,3298
10824,3316,3263
10825,3316,3304
10826,3316,3305
10827,3316,3266
10828,3316,3308
10829,3316,3307
10830,3929,3304
10831,3901,3304
10832,3928,3304
10833,3374,3269
10834,3374,3304
10835,3307,3304
10836,3307,3266
10837,3307,3316
10838,2276,3269
10839,3152,3304
10840,3271,3269
10841,3271,3303
10842,3271,3304
10843,3240,3304
10844,4000,3304
10845,3120,3304
10846,5715,3682
10847,1783,1824
10848,1783,1850
10849,1785,1824
10850,1785,1825
10851,3864,3682
10852,2802,2792
10853,3682,5715
10854,3682,3864
10855,3682,3825
10856,3682,3690
10857,3682,3448
10858,3682,3849
10859,3682,1382
10860,3682,3486
10861,3682,3759
10862,3682,1852
10863,3682,3488
10864,3682,1800
10865,3682,3520
10866,3682,3751
10867,3682,3645
10868,3682,3494
10869,3682,1555
10870,3682,1804
10871,3682,3714
10872,3682,3585
10873,3682,3712
10874,3682,3797
10875,3682,3697
10876,3682,1229
10877,3682,3458
10878,3682,3878
10879,3682,3473
10880,3682,1824
10881,3682,3576
10882,3682,3858
10883,3682,3861
10884,3682,1825
10885,3682,3752
10886,3682,3570
10887,3682,1836
10888,3682,3626
10889,3682,3608
10890,3682,3577
10891,3682,1840
10892,3682,3536
10893,3682,3678
10894,3682,4356
10895,3682,146
10896,3825,3682
10897,1815,1824
10898,1815,1825
10899,1815,3469
10900,1815,1847
10901,2709,1824
10902,3448,3682
10903,3448,1852
10904,302,1229
10905,3849,3682
10906,2851,1824
10907,1382,3682
10908,1382,1335
10909,1382,1824
10910,1382,1273
10911,1794,1804
10912,1794,1807
10913,1794,1824
10914,1796,1797
10915,1796,1807
10916,1796,1824
10917,1796,1825
10918,1796,1847
10919,3486,3682
10920,1808,1824
10921,1789,1824
10922,3759,3682
10923,1795,1824
10924,1792,1804
10925,1792,1807
10926,1792,1824
10927,1792,1825
10928,1792,1847
10929,1852,3682
10930,1852,3448
10931,1852,3645
10932,1852,1909
10933,1852,3585
10934,1852,3797
10935,1852,3484
10936,1852,1229
10937,1852,3878
10938,1852,1824
10939,1852,3858
10940,1852,1871
10941,1852,3626
10942,1852,3536
10943,1797,1796
10944,1797,1804
10945,1797,1807
10946,1797,1824
10947,1797,1825
10948,1797,1845
10949,2812,2789
10950,3488,3682
10951,3488,1852
10952,1798,1824
10953,1800,3682
10954,3520,3682
10955,3751,3682
10956,3670,1824
10957,1801,1824
10958,1801,1847
10959,3645,3682
10960,3645,1852
10961,3645,1824
10962,3645,1825
10963,3494,3682
10964,3988,1824
10965,3687,1804
10966,1555,3682
